dish_name,normalized_name,source_site,source_url,source_type,rating,review_count,recipe_count,quality_filter,note
しゃぶしゃぶ,しゃぶしゃぶ,楽天レシピ,https://recipe.rakuten.co.jp/category/23-394/,category_with_recipe_count,,,1192,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
おでん,おでん,楽天レシピ,https://recipe.rakuten.co.jp/category/23-391/,category_with_recipe_count,,,3124,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
寄せ鍋,寄せ鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-399/,category_with_recipe_count,,,2310,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
キムチ鍋,キムチ鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-395/,category_with_recipe_count,,,1649,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
トマト鍋,トマト鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-401/,category_with_recipe_count,,,715,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
カレー鍋,カレー鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-404/,category_with_recipe_count,,,451,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
豆乳鍋,豆乳鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-397/,category_with_recipe_count,,,786,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
もつ鍋,もつ鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-393/,category_with_recipe_count,,,581,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
石狩鍋,石狩鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-403/,category_with_recipe_count,,,101,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
水炊き,水炊き,楽天レシピ,https://recipe.rakuten.co.jp/category/23-400/,category_with_recipe_count,,,686,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
湯豆腐,湯豆腐,楽天レシピ,https://recipe.rakuten.co.jp/category/23-396/,category_with_recipe_count,,,1066,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
きりたんぽ鍋,きりたんぽ鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-405/,category_with_recipe_count,,,92,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
雪見鍋(みぞれ鍋),雪見鍋みぞれ鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-407/,category_with_recipe_count,,,337,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
火鍋,火鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-412/,category_with_recipe_count,,,67,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
韓国鍋・キムチチゲ鍋,韓国鍋キムチチゲ鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-406/,category_with_recipe_count,,,984,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ちゃんこ鍋,ちゃんこ鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-398/,category_with_recipe_count,,,1073,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
牡蠣鍋,牡蠣鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-413/,category_with_recipe_count,,,297,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
カニ鍋,カニ鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-411/,category_with_recipe_count,,,180,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ねぎま鍋,ねぎま鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-409/,category_with_recipe_count,,,72,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
鴨鍋,鴨鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-410/,category_with_recipe_count,,,76,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
あんこう鍋,あんこう鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-402/,category_with_recipe_count,,,78,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
白味噌鍋,白味噌鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-698/,category_with_recipe_count,,,316,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ミルフィーユ鍋,ミルフィーユ鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-723/,category_with_recipe_count,,,331,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
蒸し鍋,蒸し鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-408/,category_with_recipe_count,,,592,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
その他の鍋,その他の鍋,楽天レシピ,https://recipe.rakuten.co.jp/category/23-234/,category_with_recipe_count,,,5531,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
サラダ,サラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ポテトサラダ,ポテトサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-415/,category_with_recipe_count,,,14039,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
タラモサラダ,タラモサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-424/,category_with_recipe_count,,,356,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
マカロニサラダ,マカロニサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-421/,category_with_recipe_count,,,4059,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
スパゲティサラダ,スパゲティサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-189/,category_with_recipe_count,,,2625,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
シーザーサラダ,シーザーサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-187/,category_with_recipe_count,,,1209,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
大根サラダ,大根サラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-417/,category_with_recipe_count,,,7128,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
春雨サラダ,春雨サラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-416/,category_with_recipe_count,,,2650,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
コールスロー,コールスロー,楽天レシピ,https://recipe.rakuten.co.jp/category/18-418/,category_with_recipe_count,,,2904,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
キャロットラペ,キャロットラペ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-722/,category_with_recipe_count,,,480,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
かぼちゃサラダ,かぼちゃサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-419/,category_with_recipe_count,,,4368,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ごぼうサラダ,ごぼうサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-420/,category_with_recipe_count,,,1585,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
コブサラダ,コブサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-423/,category_with_recipe_count,,,293,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ホットサラダ・温野菜,ホットサラダ温野菜,楽天レシピ,https://recipe.rakuten.co.jp/category/18-190/,category_with_recipe_count,,,3932,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ジャーサラダ,ジャーサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-703/,category_with_recipe_count,,,288,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
素材で選ぶサラダ,素材で選ぶサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184/,category_with_recipe_count,,,43633,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
豆腐サラダ,豆腐サラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184-946/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
魚介のサラダ,魚介のサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184-949/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
お肉を使ったサラダ,お肉を使ったサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184-950/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
豚しゃぶ・冷しゃぶサラダ,豚しゃぶ冷しゃぶサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184-1412/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
水菜サラダ,水菜サラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184-2163/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ツナサラダ,ツナサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184-945/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
海藻サラダ,海藻サラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184-947/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
トマトサラダ,トマトサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184-943/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
キャベツサラダ,キャベツサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184-1408/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
人参サラダ,人参サラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184-1409/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ゴーヤサラダ,ゴーヤサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184-948/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
アボカドサラダ,アボカドサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184-1410/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
切り干し大根サラダ,切り干し大根サラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-184-1411/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
味付けで選ぶサラダ,味付けで選ぶサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-188/,category_with_recipe_count,,,15428,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
和風のサラダ,和風のサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-188-953/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
中華サラダ,中華サラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-188-954/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
イタリアンサラダ,イタリアンサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-188-955/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
韓国風のサラダ,韓国風のサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-188-956/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
洋風・デリ風のサラダ,洋風デリ風のサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-188-957/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
アジアンサラダ,アジアンサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-188-958/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
マヨネーズを使ったサラダ,マヨネーズを使ったサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-185/,category_with_recipe_count,,,15035,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ナンプラーを使ったサラダ,ナンプラーを使ったサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-186/,category_with_recipe_count,,,417,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
その他のサラダ,その他のサラダ,楽天レシピ,https://recipe.rakuten.co.jp/category/18-191/,category_with_recipe_count,,,18196,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
パン,パン,楽天レシピ,https://recipe.rakuten.co.jp/category/22/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
サンドイッチ,サンドイッチ,楽天レシピ,https://recipe.rakuten.co.jp/category/22-432/,category_with_recipe_count,,,27221,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
卵サンド,卵サンド,楽天レシピ,https://recipe.rakuten.co.jp/category/22-432-2166/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ツナサンド,ツナサンド,楽天レシピ,https://recipe.rakuten.co.jp/category/22-432-2168/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
フルーツサンド,フルーツサンド,楽天レシピ,https://recipe.rakuten.co.jp/category/22-432-2167/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ラップサンド,ラップサンド,楽天レシピ,https://recipe.rakuten.co.jp/category/22-432-2169/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
オープンサンド,オープンサンド,楽天レシピ,https://recipe.rakuten.co.jp/category/22-432-2170/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
サンドイッチ全般,サンドイッチ全般,楽天レシピ,https://recipe.rakuten.co.jp/category/22-432-1428/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
フレンチトースト,フレンチトースト,楽天レシピ,https://recipe.rakuten.co.jp/category/22-433/,category_with_recipe_count,,,5426,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
食パン,食パン,楽天レシピ,https://recipe.rakuten.co.jp/category/22-434/,category_with_recipe_count,,,69976,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
蒸しパン,蒸しパン,楽天レシピ,https://recipe.rakuten.co.jp/category/22-435/,category_with_recipe_count,,,5784,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ホットサンド,ホットサンド,楽天レシピ,https://recipe.rakuten.co.jp/category/22-436/,category_with_recipe_count,,,7009,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
惣菜パン,惣菜パン,楽天レシピ,https://recipe.rakuten.co.jp/category/22-229/,category_with_recipe_count,,,34892,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
